transaction_id,account_id,transaction_type,amount,timestamp,merchant,location
5465,2,debit,3123.46,2022-11-27 20:55:56,Sutton and Sons,Jimenezberg
5466,204,credit,1422.39,2025-02-10 00:32:06,"Lambert, Brooks and Phillips",Lake Mikayla
5467,150,credit,25280.24,2023-02-03 11:30:30,Rodriguez Group,Websterton
5468,293,credit,4499.92,2024-02-20 16:57:41,"Mclaughlin, Clark and Leblanc",Mayofurt
5469,103,credit,3662.89,2025-05-01 08:22:49,Mendoza-Skinner,Erinfort
5470,24,credit,19516.71,2025-04-18 03:53:43,Edwards-Ryan,Lake John
5471,212,debit,9273.59,2024-12-12 00:47:22,"Hughes, Dixon and Webb",New Cynthia
5472,65,debit,1846.88,2023-04-29 16:53:17,Robinson PLC,Christopherstad
5473,209,credit,5473.35,2023-01-04 20:49:09,"Chan, Hall and Johnson",North Kevin
5474,251,credit,26343.04,2025-07-01 08:03:44,"Robinson, Vega and Knapp",Johnsonport
5475,117,credit,23146.94,2023-04-28 22:02:14,Morales and Sons,Lake Adrian
5476,116,credit,726.89,2023-08-14 05:15:21,"Cameron, Cannon and Ray",Myersmouth
5477,237,debit,3128.13,2023-10-17 06:31:44,Francis and Sons,East Michael
5478,105,credit,1678.74,2024-07-11 01:34:50,"Travis, Wheeler and Stanley",New Eric
5479,259,credit,7631.66,2025-05-07 16:36:49,Olson Inc,Jasonbury
5480,46,credit,13862.28,2022-11-11 07:02:38,Rivera-Walker,Lake Lori
5481,216,credit,3503.28,2025-04-03 23:40:42,Williams LLC,Port David
5482,24,debit,14188.01,2024-06-20 01:49:25,Bennett Ltd,South Monicaborough
5483,35,debit,11047.78,2023-09-19 00:32:27,Riley Inc,Alyssamouth
5484,24,credit,13027.7,2024-05-09 23:18:35,"Hayes, Anderson and Moore",Lake Erin
5485,28,debit,29612.09,2025-06-26 00:06:09,Martinez-Lee,East Melody
5486,16,debit,5527.1,2025-05-18 17:22:17,Herrera Group,West Paulachester
5487,59,credit,4194.14,2023-12-01 01:35:41,"Silva, Zhang and Morales",Rogerstad
5488,243,credit,11515.3,2023-08-20 10:25:07,Charles Group,East Alyssamouth
5489,207,debit,16479.56,2023-03-25 06:44:46,Byrd-Fox,Rachelland
5490,271,debit,2125.07,2022-11-08 15:01:31,"Tyler, Acosta and Douglas",Heatherton
5491,249,debit,18760.08,2023-09-20 10:14:29,"Woods, Mitchell and Mendez",New Troy
5492,267,debit,595.93,2022-10-21 14:11:06,"Burke, Stewart and Spears",Port Racheltown
5493,193,debit,64.14,2024-03-02 07:59:46,Rodriguez Inc,Katelynborough
5494,218,credit,1724.83,2024-03-11 07:54:58,Ramirez Group,North Michael
5495,115,debit,38475.09,2023-12-15 10:28:56,Travis-Kelly,New Ambershire
5496,68,debit,7414.25,2022-10-17 23:21:49,"Davis, Harvey and Alvarado",Port Jonathan
5497,299,debit,476.87,2023-08-21 20:02:52,Reynolds Group,Terryton
5498,75,debit,58694.89,2023-08-31 19:38:09,Welch Ltd,Wileyfurt
5499,103,debit,13661.44,2023-04-19 01:54:25,"Edwards, Hensley and Davis",Elizabethfurt
5500,297,debit,18201.9,2024-05-31 02:02:07,Gonzalez-Davis,Markport
5501,178,debit,2394.51,2022-11-01 11:34:40,"Murray, Friedman and Wall",East Michael
5502,215,debit,1114.34,2024-08-18 12:55:54,Meyers-Garner,Gonzaleshaven
5503,39,credit,7237.82,2023-05-24 09:42:06,Garcia-Carlson,Taylorstad
5504,259,credit,14791.8,2025-02-18 17:55:06,"Jenkins, Freeman and Castro",Skinnerport
5505,204,debit,10155.05,2024-03-17 14:41:17,Davis and Sons,Tanyashire
5506,7,credit,9971.19,2023-04-19 21:01:16,"Farrell, Page and Wong",South Tristan
5507,49,credit,14150.89,2025-04-14 09:34:19,"Brown, Moreno and Gould",North Carrieberg
5508,26,credit,2575.03,2024-08-19 01:26:26,"Williams, Gallagher and Day",Davidchester
5509,161,credit,10832.88,2023-01-01 02:47:45,Porter Group,Collinsview
5510,176,credit,4977.62,2023-02-25 04:10:27,Bailey-Pope,Port Jacob
5511,79,credit,723.06,2024-11-02 12:26:33,"Jackson, Price and Lang",North Roger
5512,2,debit,2258.25,2024-05-16 14:30:49,"Lee, Mccall and Lang",New Susanstad
5513,132,debit,15798.97,2023-06-20 22:15:13,Jones PLC,East William
5514,276,credit,22626.98,2025-02-24 10:32:14,"Rivera, Lane and Webster",West Chelseamouth
5515,117,debit,3324.31,2025-04-11 01:36:01,Collins PLC,Lake Keithtown
5516,164,credit,2111.67,2022-12-28 17:29:28,Sanchez Ltd,Lake Louis
5517,288,debit,270.88,2024-06-01 15:34:27,Guzman Ltd,Colebury
5518,28,debit,29507.09,2023-08-23 00:17:43,Watson-Frank,East Jonport
5519,1,debit,11515.54,2022-12-24 03:02:16,"Walker, Neal and Mckee",New Patrick
5520,188,credit,31472.56,2022-09-08 19:55:24,Frazier PLC,South Dwayne
5521,56,debit,19939.92,2022-11-06 22:51:04,"Blake, Martinez and Olson",North Samantha
5522,35,debit,4162.23,2022-11-03 01:22:36,Kidd-Robinson,Danielleborough
5523,112,credit,1195.53,2024-12-20 05:29:02,"Moore, Bartlett and Waters",Lake Steven
5524,286,credit,6912.63,2023-08-09 23:07:26,Rodriguez-Stokes,Robertamouth
5525,36,debit,271.8,2024-06-08 07:54:10,Bass Ltd,Robinsonchester
5526,217,credit,1624.21,2022-08-14 19:49:01,"Lopez, Grant and Humphrey",Tiffanystad
5527,80,debit,2658.33,2024-08-27 19:52:02,"Stevenson, Jarvis and Fry",South Nicole
5528,83,debit,10955.57,2023-03-04 21:54:16,Collier-Dillon,Esparzaport
5529,65,credit,7131.0,2025-04-25 20:47:55,Conway Inc,Gatesshire
5530,128,credit,3601.37,2025-04-06 09:38:39,"Frey, Mann and Sullivan",West Ericaside
5531,22,debit,8318.77,2022-07-18 00:33:46,Martinez PLC,Robinsontown
5532,216,credit,1337.63,2022-09-13 10:49:46,Hall-George,Lake Travis
5533,107,debit,14093.92,2025-05-14 02:30:59,Scott-Summers,Yvonneville
5534,109,credit,12449.17,2024-03-14 06:30:25,"Barton, King and Hall",Elizabethport
5535,181,credit,2439.88,2023-09-03 13:41:13,Price-Parsons,New Alexandria
5536,164,credit,9323.99,2023-03-09 04:33:04,"Allen, Jacobson and Owen",South Amanda
5537,68,credit,6997.74,2025-07-08 04:09:52,"Ross, Stanley and Morgan",Wilsontown
5538,292,credit,627.44,2023-12-11 01:12:03,"Williams, Matthews and Dominguez",Edwardsmouth
5539,180,debit,3259.43,2024-03-15 14:04:06,Cox-Kramer,Millerstad
5540,181,debit,75668.95,2024-12-25 08:21:23,"Marshall, Soto and Melendez",Michaelville
5541,169,debit,1048.45,2022-07-22 10:18:03,Hart Ltd,South Sarahside
5542,22,credit,7060.53,2024-09-24 07:05:09,"Jacobs, Thompson and Rodriguez",New Adrianafurt
5543,66,debit,18926.88,2024-08-16 22:04:15,Fields-Mcclain,North Nathanhaven
5544,21,debit,3576.07,2024-07-28 10:32:41,Curtis-Hodges,North Tonyhaven
5545,100,credit,3020.63,2024-05-24 01:37:23,Barnes PLC,Bassshire
5546,300,credit,22145.11,2024-04-04 03:10:25,Jones and Sons,Mckeeland
5547,103,credit,3635.99,2022-11-02 13:43:14,Mccarty Group,South William
5548,47,debit,10540.98,2024-11-01 17:40:23,Villa Group,West Katherineburgh
5549,39,debit,13482.78,2023-07-02 12:23:44,Mendoza and Sons,Jacobfurt
5550,285,credit,15540.87,2022-07-21 19:31:20,Mendoza and Sons,West Danielleland
5551,90,debit,52513.65,2024-03-04 20:34:32,"Carter, Smith and Gillespie",South Colleenfort
5552,85,debit,16255.27,2025-06-21 09:44:20,Anderson-Jackson,Bishopmouth
5553,273,credit,10700.6,2024-08-03 12:57:03,Moss LLC,Johnberg
5554,188,debit,22582.2,2023-01-20 23:00:52,Barker PLC,Walterberg
5555,159,credit,23617.48,2024-12-13 20:35:59,"Perez, Pacheco and Jenkins",New Loriport
5556,243,debit,36181.03,2024-10-25 05:47:50,Lopez and Sons,Millertown
5557,73,credit,14981.88,2024-01-25 05:39:36,Edwards-Winters,Lake John
5558,49,debit,2168.23,2023-12-16 15:44:54,Snow Inc,Mccarthyton
5559,101,debit,12372.06,2025-06-09 20:53:37,"Gibbs, Roberts and Jackson",Harringtonberg
5560,2,credit,781.0,2023-10-30 02:27:50,"Salas, Nelson and Caldwell",Stephaniestad
5561,244,credit,3826.71,2024-03-30 00:13:02,"Johnson, Steele and Sanchez",North Shawna
5562,176,credit,1230.8,2022-10-10 10:01:17,Smith-Burke,Port Austin
5563,238,credit,29945.85,2025-03-24 21:02:35,Jenkins-Miles,Port Kevin
5564,59,debit,4136.3,2025-04-16 20:53:51,Wilson Ltd,West Robertview
5565,99,credit,12490.25,2022-12-04 12:31:29,"Simmons, Brown and Rogers",North Scott
5566,2,credit,8470.41,2024-02-04 05:39:00,Smith-Lang,Lake Brianview
5567,243,credit,1137.42,2024-10-24 04:31:40,Garcia-Simpson,Clarkland
5568,297,credit,8240.41,2023-12-26 22:40:29,Oliver PLC,New Heathermouth
5569,211,credit,10818.25,2022-11-18 15:51:40,"Brown, Lee and Williams",Lake Carlside
5570,123,debit,21329.88,2024-06-29 16:48:43,Rivas-Anderson,Nicholsborough
5571,229,credit,726.63,2023-10-10 02:39:27,Branch-Cohen,Andrewmouth
5572,82,credit,3504.57,2025-04-17 23:40:21,"Brown, Blankenship and White",Sandrastad
5573,144,credit,11787.63,2023-05-28 05:05:42,Contreras Inc,North Amy
5574,140,debit,349.35,2023-04-17 01:01:21,Day LLC,North Edgar
5575,29,debit,2275.95,2024-11-24 00:33:32,Flores-Adams,Racheltown
5576,270,debit,2467.58,2022-09-15 18:35:15,"Lane, Branch and Johnson",Leeville
5577,247,credit,11066.24,2024-03-04 10:52:29,Allen Group,West Denise
5578,12,credit,3368.17,2025-05-08 02:10:02,"James, Aguilar and Zuniga",West Joshuatown
5579,106,debit,9152.8,2023-05-09 09:19:44,Greene-Rowe,Villanuevachester
5580,32,debit,33624.13,2023-10-23 22:54:32,"Reed, Hall and Reyes",Karenfort
5581,74,credit,15762.11,2025-07-01 16:35:12,"Wright, Davenport and Weber",Lake Angelafurt
5582,171,credit,4048.2,2024-03-13 16:22:23,"Patton, Lee and Rhodes",Lake Brenda
5583,69,credit,6394.17,2022-12-29 12:48:54,"Mcguire, Logan and Torres",South Amy
5584,137,debit,2239.86,2025-03-22 07:19:22,Valdez-Trevino,East Christophermouth
5585,100,credit,158.45,2025-06-20 18:07:40,Smith-Coleman,Port Christina
5586,146,credit,3420.9,2024-01-25 18:26:25,Hunt and Sons,Port Taylorberg
5587,9,debit,4610.97,2024-08-10 10:22:54,Ortiz-Harris,Port Margaretside
5588,62,debit,8309.56,2022-11-25 12:07:03,Craig-Ryan,Jessicastad
5589,185,debit,28835.94,2025-03-25 16:23:00,Farley LLC,Markport
5590,29,credit,29536.71,2024-05-27 01:25:57,Kennedy Inc,East Davidmouth
5591,114,debit,726.76,2023-05-06 23:57:48,"Rose, Graham and Salazar",Krausetown
5592,143,debit,9535.92,2023-02-19 01:39:59,"Johnson, Hamilton and Stokes",North Angela
5593,120,credit,432.76,2022-09-10 03:08:37,Thompson-Wright,South Katherinefort
5594,170,credit,10443.54,2023-05-12 15:14:00,"Thompson, Acevedo and Duffy",West Gregory
5595,157,debit,1252.27,2022-08-25 01:52:33,"Rivera, Smith and Adams",Port Jessica
5596,260,credit,29262.59,2025-01-22 18:49:22,Nicholson-Smith,Jonathanview
5597,82,debit,19975.94,2023-07-22 03:35:06,Martin-Malone,Pamelaville
5598,242,credit,225.82,2024-08-14 16:07:35,"Schultz, Boyle and Roman",South Scottport
5599,172,credit,15238.65,2024-03-11 14:31:09,Lynch-Suarez,North Jessica
5600,231,debit,10103.19,2022-10-22 12:45:01,Bridges-Glenn,Port Katherineside
5601,208,debit,6839.28,2024-11-02 09:27:21,Hudson PLC,North Robert
5602,75,debit,9228.99,2025-04-11 04:11:25,Campbell-Clark,Kennethfort
5603,270,credit,11339.81,2023-11-06 17:15:13,"Davis, Atkins and Sullivan",North Feliciahaven
5604,114,debit,21581.17,2024-08-30 21:47:25,Green Inc,Garymouth
5605,62,credit,14582.53,2024-10-23 02:56:33,"Mills, Smith and Gill",Whitneyburgh
5606,102,credit,8565.55,2024-06-13 15:36:15,"Peterson, Taylor and Romero",South Tonya
5607,210,debit,17407.75,2022-08-11 04:19:59,Lewis-Hill,Jasonview
5608,255,credit,43368.97,2022-09-12 05:15:58,Stevenson-Bishop,Martinezport
5609,20,credit,3569.35,2023-12-25 17:40:50,Estrada-Black,Meyerhaven
5610,58,debit,1260.4,2022-10-11 18:04:35,Jordan-Chapman,East Evan
5611,112,credit,13147.12,2023-12-23 07:16:37,"Riley, Bryant and Ortiz",Melindabury
5612,196,credit,38441.93,2022-09-21 04:27:23,Ellis Ltd,Anthonyburgh
5613,92,debit,1240.97,2024-04-06 14:38:37,Brennan Group,Villaview
5614,52,debit,5651.19,2023-01-16 06:32:59,"Williams, Mathis and Howell",Bowmantown
5615,293,credit,642.91,2023-06-10 12:08:57,Miller and Sons,East April
5616,8,credit,14984.87,2025-04-27 09:30:26,"Green, Bean and Baldwin",Sawyerbury
5617,300,credit,29702.34,2025-05-18 07:34:27,Garcia-Myers,Eatonmouth
5618,98,credit,6911.38,2024-10-06 07:31:43,Barnes-Luna,Hobbsfort
5619,236,debit,5268.21,2024-06-27 17:30:02,Delgado Inc,Donaldburgh
5620,69,credit,23829.17,2025-06-04 00:47:18,"Luna, Henderson and Smith",Port Feliciaburgh
5621,45,credit,1431.64,2024-10-27 04:40:25,Cruz Ltd,North Jessicatown
5622,137,credit,22217.82,2023-03-05 01:36:31,Green-Tanner,East Dorothy
5623,234,credit,4977.88,2025-01-01 15:47:19,"White, Mitchell and Clark",Deanton
5624,32,debit,8196.32,2023-07-13 14:32:59,Bishop-Bowman,East Erica
5625,289,credit,7513.95,2022-11-05 13:49:03,Johnston-Murphy,Davidsonside
5626,126,debit,9570.58,2022-09-11 23:06:50,Nguyen-Blankenship,Nathanborough
5627,67,debit,28494.41,2023-02-21 15:05:25,"Rogers, Ortiz and Vincent",Maryton
5628,30,debit,30185.31,2024-08-14 03:31:51,"Gibbs, Perez and Cooper",North Lee
5629,114,debit,17787.34,2025-04-27 08:49:16,Taylor Ltd,Allenborough
5630,204,debit,2126.29,2022-08-15 06:56:07,"Santana, Santana and Pope",Grayshire
5631,29,credit,4057.4,2024-07-17 16:33:22,Jones-Decker,Danielleborough
5632,131,debit,6690.89,2025-03-03 06:47:50,"Matthews, Lam and Solis",Savagehaven
5633,185,debit,23587.42,2022-09-25 19:49:33,Turner Inc,Crossport
5634,253,debit,7357.73,2023-07-28 16:04:34,Rivera Ltd,New Barbaraside
5635,286,credit,37913.85,2025-07-10 02:27:18,Ryan Ltd,Melissaville
5636,62,debit,41252.89,2025-04-19 12:43:33,Patterson-Thompson,Lake Dawn
5637,3,credit,9127.58,2023-02-04 11:00:52,Baxter-Turner,Kellymouth
5638,68,debit,20996.06,2022-08-07 23:47:19,Soto and Sons,Johnburgh
5639,25,debit,71597.0,2023-04-10 06:07:24,"Lucas, Berry and Blake",Jimenezborough
5640,179,credit,18952.32,2025-03-25 11:32:37,Villarreal-Oneill,Castanedashire
5641,141,credit,10697.65,2022-10-02 06:47:02,"Cruz, Morris and Bell",Monicaberg
5642,231,credit,18651.92,2023-11-06 02:34:52,Cortez Inc,North Wesley
5643,300,debit,862.72,2022-12-14 19:31:57,Carrillo and Sons,Rodriguezchester
5644,163,credit,10073.69,2024-06-24 08:00:33,Dunn-Bennett,Hallport
5645,130,credit,2440.12,2025-02-20 04:22:04,Miller-Drake,Port William
5646,246,credit,1233.7,2023-04-07 19:58:35,"Clark, Malone and Day",New Christophermouth
5647,297,credit,22337.24,2025-01-19 19:52:34,"Heath, Hernandez and Oneill",Jessicafurt
5648,172,credit,10206.65,2022-10-24 00:43:39,"Burns, Bell and Bennett",West Catherine
5649,64,debit,2791.14,2022-12-28 20:31:46,Williams-Robinson,Bryantstad
5650,31,credit,4890.35,2023-01-10 01:08:31,Perry-Williams,Elizabethville
5651,47,debit,36222.14,2024-08-26 23:04:04,Burgess and Sons,Lake Sarahview
5652,130,credit,19818.22,2025-01-25 22:34:49,Torres-Campbell,Port Royview
5653,110,credit,157.04,2025-02-27 00:30:36,"Larson, Powell and Norman",Sandersville
5654,69,debit,39021.22,2023-06-24 07:45:17,Burgess-Higgins,South Timothy
5655,58,debit,4597.04,2022-10-22 17:07:49,Garcia Inc,Theresatown
5656,106,debit,11888.15,2023-05-27 11:13:27,"Mccarty, Gonzalez and Wood",Kellybury
5657,300,debit,12471.47,2024-05-08 18:31:48,"Fisher, Woods and Kirby",Craighaven
5658,256,credit,24268.39,2023-12-22 17:16:39,West and Sons,West Sharon
5659,171,debit,21633.53,2025-06-04 12:43:10,Blackwell LLC,Martinshire
5660,162,credit,3309.09,2024-04-01 04:10:56,Delacruz-Murray,East Kevin
5661,286,credit,10315.21,2023-12-02 08:34:11,Thompson-Gutierrez,Robertmouth
5662,71,credit,5003.89,2023-01-20 08:03:22,Hughes Group,West Heatherberg
5663,255,debit,7455.86,2025-06-13 08:52:42,Medina-Horton,Lake Stephanie
5664,55,debit,8089.59,2024-12-27 09:49:17,"Mendez, Blankenship and Melendez",Port Brian
5665,3,debit,5047.5,2024-11-10 16:16:31,"Freeman, Simpson and Bowers",Tonyton
5666,26,credit,6234.23,2023-02-15 00:13:34,Austin-Sutton,Ashleymouth
5667,126,debit,2336.26,2023-11-28 05:57:17,"Allen, Mitchell and Shaw",Hooperstad
5668,53,debit,9355.92,2023-06-12 22:04:26,Taylor-Gomez,Millerview
5669,198,credit,14227.92,2022-09-25 11:48:16,Griffin Group,East Kim
5670,299,debit,5616.65,2025-01-23 00:02:09,Humphrey-Booth,Jonathanport
5671,188,credit,38022.76,2023-04-12 02:48:43,Alvarez Group,Tuckershire
5672,186,debit,589.29,2023-12-19 20:42:02,Grant-Campbell,Perkinsborough
5673,298,debit,8895.53,2022-10-22 21:17:52,Wiggins-Johnson,West Emily
5674,204,debit,8761.11,2023-01-20 05:55:59,Fisher-Gomez,Port Justinbury
5675,11,debit,369.71,2023-09-15 03:41:58,Carlson-Bell,Sosamouth
5676,146,debit,2543.38,2023-02-21 01:54:16,Davis-Stewart,New Brandon
5677,85,credit,23596.06,2024-04-21 14:17:24,Miranda-Pearson,North Kathleen
5678,100,debit,7863.9,2023-04-03 17:36:17,Brown PLC,Lake Peterhaven
5679,104,debit,5733.85,2025-07-02 08:00:12,Mccormick Ltd,Westview
5680,46,debit,5369.92,2024-02-11 08:06:21,"Williams, Rosales and Rodgers",Kimberlymouth
5681,44,debit,21906.93,2024-11-22 08:45:02,Watson-Kelly,Bassmouth
5682,278,debit,4573.34,2023-03-30 00:05:21,"Hernandez, Garner and Bowen",East Aaron
5683,181,debit,19601.8,2024-05-28 02:41:25,Sanchez-Bird,New Christopherville
5684,187,debit,3698.94,2023-07-30 03:56:39,Pena-Henderson,Williamsonview
5685,114,credit,7582.28,2025-01-05 18:13:06,Peterson and Sons,Lake Amyberg
5686,255,credit,1552.74,2022-09-17 21:34:47,Hancock and Sons,Mullinsfort
5687,30,debit,17431.43,2023-02-08 20:38:30,Jordan-Johnson,New Jennifermouth
5688,264,credit,13317.11,2022-12-18 23:17:11,"Sexton, Lambert and Smith",Lake Danielbury
5689,98,debit,7552.21,2025-03-24 18:08:18,Green Inc,Adamstown
5690,115,credit,262.43,2025-02-22 01:41:21,"Doyle, Jones and Fitzgerald",Karenland
5691,276,debit,6563.47,2024-02-20 23:23:49,Richards-Molina,New Lindashire
5692,281,debit,2551.46,2023-03-18 17:41:52,Summers-Miller,Jenniferside
5693,275,credit,5333.68,2022-08-09 22:57:20,"Norris, Harper and Bradley",Dianeville
5694,261,debit,19409.08,2024-08-11 03:40:42,"Ross, Edwards and Miller",South Keithfurt
5695,207,credit,14679.53,2022-11-19 01:46:19,"Garcia, Tanner and Shaw",West Davidmouth
5696,211,debit,2770.1,2022-07-26 12:56:40,"Nixon, Cobb and Hill",Anthonystad
5697,215,debit,41966.05,2022-07-27 21:32:42,Jones-Cross,East Maryhaven
5698,40,debit,23352.17,2023-04-21 09:12:39,West-Mclean,Melissahaven
5699,26,debit,7522.04,2022-12-02 03:38:28,"Day, Wong and Dixon",Lake Steve
5700,27,credit,7553.42,2025-04-24 03:25:55,"Smith, Le and Quinn",North Juliastad
5701,190,debit,23153.26,2025-01-24 00:05:35,Ross-Curtis,Vegabury
5702,83,credit,10109.99,2023-09-30 10:29:37,Kelley-Thomas,New Ashleyville
5703,170,credit,7693.55,2024-04-23 06:06:17,"Smith, Watson and Anderson",North Larryshire
5704,167,debit,13828.94,2025-06-27 23:54:01,Cooper-Burke,West Richard
5705,188,debit,2680.06,2024-07-25 03:14:46,Smith-May,Port Tabithaside
5706,169,credit,21068.33,2025-06-26 05:12:16,Hill and Sons,Jordanshire
5707,289,credit,7580.38,2023-01-29 19:06:26,"Hall, Hall and Blair",Santanafurt
5708,229,debit,9250.77,2023-06-01 22:25:30,"Bush, Crawford and Odonnell",North Denise
5709,97,credit,942.49,2023-02-23 22:55:01,Stewart Group,New Charlesside
5710,16,credit,3703.52,2025-04-05 14:38:46,"Allen, Nichols and Thompson",Kimton
5711,279,credit,5564.08,2023-09-10 13:57:13,Jones Inc,Sarahberg
5712,135,debit,5342.81,2024-10-06 06:18:24,Jones-Liu,Margaretmouth
5713,26,credit,15063.6,2024-06-15 09:03:26,"Price, Johnson and Washington",East Marcoton
5714,12,credit,3317.35,2024-04-16 17:51:22,Dillon-Lewis,Nelsonhaven
5715,72,credit,2010.27,2023-07-23 08:14:29,"Massey, King and Quinn",East Melissa
5716,133,credit,8737.52,2023-04-13 19:52:15,"Morgan, Green and Evans",Lindseyhaven
5717,106,debit,9545.51,2025-02-19 02:43:15,Carey-Smith,Rossland
5718,220,debit,1296.34,2025-06-25 03:40:29,Obrien-Campbell,Campbellhaven
5719,177,credit,24.72,2022-09-13 02:50:07,Conrad Ltd,Charlesburgh
5720,282,credit,24967.66,2025-01-27 22:50:43,"Jackson, Bowen and Logan",East Johnshire
5721,133,credit,829.87,2023-04-22 07:07:07,Brewer-Massey,Johnsonborough
5722,22,debit,22814.79,2024-08-31 05:22:36,Medina Ltd,Williamsfurt
5723,269,debit,5095.18,2025-02-21 11:05:09,"Lyons, Villarreal and Gutierrez",South Douglas
5724,161,credit,10585.92,2022-11-30 09:52:58,Mendoza-Davis,Donaldview
5725,107,credit,2053.22,2025-03-16 23:36:52,Montes LLC,South Christopher
5726,279,debit,17368.0,2023-10-27 13:45:22,Wagner and Sons,Port Stephanie
5727,235,credit,1986.87,2024-01-08 01:08:09,Thomas PLC,Brownmouth
5728,18,credit,4885.9,2024-04-27 05:41:02,Gonzalez-Lester,Garciachester
5729,242,debit,2718.43,2022-07-23 18:35:54,Barton-Nichols,Port Christine
5730,117,debit,18171.14,2024-11-29 01:09:57,Bailey PLC,Tylerstad
5731,286,debit,19542.96,2023-07-17 17:28:26,"Parsons, Diaz and Jackson",Williamton
5732,282,debit,4652.61,2023-05-10 18:52:20,Burns PLC,New Ryanchester
5733,144,debit,3672.72,2023-01-15 05:13:26,Cooper-Dean,West Nicholasview
5734,205,credit,14852.99,2024-10-17 07:28:01,"Brown, Ray and Torres",Port Latasha
5735,39,debit,21079.4,2022-12-12 07:34:03,"Leon, Jones and Jackson",Richardton
5736,154,debit,9782.19,2025-03-04 03:15:36,"Krause, Rivera and Aguirre",South Lindahaven
5737,176,debit,26228.41,2024-01-29 20:52:24,Bennett LLC,Angelachester
5738,241,debit,4829.57,2024-11-01 02:32:25,"Thompson, Medina and Dunlap",Pettymouth
5739,134,debit,1647.41,2024-09-12 02:42:21,Matthews LLC,Jerryberg
5740,46,debit,1980.16,2023-06-22 07:25:18,"Gill, Armstrong and Kelley",Christinemouth
5741,50,credit,11081.54,2024-07-06 19:26:31,"Cannon, Oconnor and Haney",New Jason
5742,166,debit,5234.49,2025-03-15 20:29:41,"Brown, Scott and Cruz",Lake Peter
5743,106,credit,1699.76,2025-05-05 21:42:47,Martinez-Lawson,Port Cherylshire
5744,216,credit,3456.32,2023-06-04 23:04:11,Collins and Sons,East Nicholas
5745,146,debit,7563.11,2023-09-19 02:08:42,Norris LLC,East Kristenfurt
5746,72,debit,1294.77,2022-10-07 02:46:17,"Ford, Randall and Spence",Lake Nathanmouth
5747,273,credit,34.48,2023-05-13 14:34:57,Pittman Ltd,Traceyborough
5748,247,credit,24925.12,2023-01-07 17:11:49,Thompson PLC,Nicholsmouth
5749,186,credit,3636.44,2023-03-05 11:26:36,Moore-Conway,Lake Jefferyland
5750,70,debit,2503.84,2025-06-15 03:57:13,Davis-Miller,Joneschester
5751,150,credit,11989.22,2024-07-22 15:36:27,"Morales, Gonzalez and Miller",Amandaside
5752,246,debit,19200.66,2024-08-27 12:54:45,"Kelly, Gonzalez and Brown",South Justinfurt
5753,262,debit,10004.3,2023-04-16 14:02:36,Flores Inc,Lake Dwayneview
5754,26,credit,2936.77,2023-03-21 20:29:03,Brown LLC,Morganmouth
5755,140,debit,19778.72,2025-05-22 16:56:35,Smith-Alexander,Stewartfurt
5756,99,debit,7142.22,2022-09-21 15:40:52,Powers Inc,Lake Paul
5757,278,credit,4799.58,2022-10-08 14:30:37,Jensen Ltd,South James
5758,51,credit,9281.76,2025-04-13 10:22:10,Ward-Dunn,East Sabrinaberg
5759,151,debit,12060.16,2024-02-02 10:19:00,"Tate, Flores and Russell",East Jason
5760,104,credit,9009.83,2023-10-02 12:11:26,"Reynolds, Curry and Torres",West Tammyburgh
5761,89,debit,25288.01,2023-06-07 06:17:14,Wilson-Grant,North Jerryshire
5762,141,credit,9889.09,2024-05-21 21:56:54,Harper Inc,North Kevin
5763,213,credit,21085.06,2023-08-11 04:24:25,Russell PLC,Hartborough
5764,233,credit,8842.07,2023-12-17 23:37:19,"Adams, Hernandez and Butler",Sharpland
5765,183,credit,3999.99,2025-02-28 20:54:25,"Miller, Montgomery and Gross",East James
5766,251,debit,7599.21,2024-06-19 14:46:59,Johnson Inc,Bassshire
5767,9,credit,902.93,2022-09-21 23:12:28,"Goodman, Hendrix and James",Lake Troy
5768,79,debit,2615.92,2022-12-25 21:18:56,"Davis, Brown and Molina",Ericksonstad
5769,52,debit,14534.25,2022-10-06 03:56:16,"Acosta, Fields and Moore",North Guyberg
5770,269,credit,10831.59,2024-10-28 10:28:18,Anderson-Singh,New Eric
5771,226,credit,1821.44,2023-04-15 21:46:49,Nichols-Butler,North Jimmymouth
5772,51,credit,5762.8,2023-03-19 04:34:56,"Buckley, Hernandez and Miller",Lake Justinfort
5773,186,credit,1531.42,2022-08-30 19:50:42,Kelly-Little,Jenniferside
5774,34,credit,19366.78,2024-08-08 04:36:52,Santos Group,Brandonfort
5775,291,debit,1156.01,2024-09-23 13:13:01,"Carroll, James and Thomas",Carolynland
5776,230,credit,10619.96,2023-01-12 23:26:06,"Lee, Nelson and Berry",East Cassandraside
5777,131,debit,9339.46,2022-11-03 18:02:54,"Miller, Smith and Reed",East Morgan
5778,120,debit,6401.31,2023-07-17 04:49:42,Taylor Ltd,Rileyport
5779,247,debit,3260.55,2024-06-06 16:20:23,"Nielsen, Valentine and Bell",New Mary
5780,192,debit,5174.42,2025-01-22 09:55:15,Wolf PLC,Hoffmanland
5781,210,credit,16419.16,2025-01-02 07:18:02,"Bryant, Warner and Moore",New Alexander
5782,103,credit,14335.99,2023-12-05 01:20:37,Williams Ltd,Lake Ginabury
5783,133,debit,13425.04,2024-04-27 16:08:17,"Ford, Bruce and Hansen",Port Joe
